KFZ21,SAUSAGE ,poultry,818,812,669,669,,,JAIPUR- BUTCHER,,709,,,,1.000,2.000,,,,
KFZ22,SALAMI,poultry,818,812,669,669,,,JAIPUR- BUTCHER,,709,,,,2.000,3.000,,,,
KFZ23,FRESH MUTTON,poultry,818,812,669,669,,,LOCAL- BUTCHER ,,709,,,,5.000,5.000,,,,
KFZ24,FRESH CHICKEN,poultry,818,812,669,669,,,LOCAL- BUTCHER ,,709,,,,2.000,3.000,,,,
KFZ25,FRESH FISH,poultry,818,812,669,669,,,LOCAL- BUTCHER ,,709,,,,0.000,0.000,,,,
KFZ26,FRESH KEEMA,poultry,818,812,669,669,,,LOCAL- BUTCHER ,,709,,,,1.000,2.000,,,,
KFZ27,PRAWNS,poultry,818,812,669,669,,,JAIPUR- BUTCHER,,709,,,,0.000,0.000,,,,
FC1,TANDOOR COAL,fuel,818,812,669,669,,,LOCAL - FUEL,,710,,,,300.000,,,,,
FC2,GAS CYLINDER,fuel,818,813,676,676,,,LOCAL - FUEL LPG,,710,,,,15.000,,,,,
FC3,DIESEL ,fuel,818,813,635,635,,,LOCAL - FUEL BPC,,710,,,,1000.000,,,,,
FC4,WOOD (firewood),fuel,818,813,635,669,,,LOCAL - FUEL,,710,,,,,,,,,
RS1,MAKHANA 250GM,Snacks,818,813,669,669,,,,DELHI- RAMAVATAR Prov ,96,,,,1.000,1.000,,,,
RS2,PARLE CHEESLING 300G,Snacks,818,813,669,669,,,,DELHI- RAMAVATAR Prov ,96,,,,2.000,2.000,,,,
RS3,ROASTED PEANUTS ,Snacks,818,813,669,669,,,LOCAL - RASHAN,,96,,,,2.000,3.000,,,,
RS4,TEA  BISCUITS SALTED ,Snacks,818,813,669,669,,,,BAKERY - DELHI,96,,,,3.000,5.000,,,,
RS5,TEA BISCUITS SWEET,Snacks,818,813,669,669,,,,BAKERY - DELHI,96,,,,3.000,5.000,,,,
RS6,PAPAD URD DAL MASALA,Snacks,818,813,669,669,,,,DELHI- RAMAVATAR Prov ,96,,,,1.000,1.000,,,,
RS7,PAPAD PLAIN (SMALL DIA ),Snacks,818,813,669,669,,,,DELHI- RAMAVATAR Prov ,96,,,,1.000,1.000,,,,
RS8,MATHRI,Snacks,818,813,669,669,,,,BAKERY - DELHI,96,,,,2.000,3.000,,,,
RS9,NIMKI ,Snacks,818,813,669,669,,,,BAKERY - DELHI,96,,,,2.000,3.000,,,,
kv0,GREEN PEAS,vegetable,818,813,669,669,,,,DELHI- RAMAVATAR Prov ,96,,,,5.000,6.000,,,,
KV1,AALO/POTATO ,vegetables,818,813,669,669,,,LOCAL -SUBZIWALA,,96,,,,25.000,30.000,,,,
KV2,PYAJ /ONION,vegetables,818,813,669,669,,,LOCAL -SUBZIWALA,,96,,,,25.000,30.000,,,,
KV3,LEHSUN,vegetables,818,812,669,669,,,LOCAL -SUBZIWALA,,96,,,,3.000,5.000,,,,
KV4,TAMATAR /TOMATO,vegetables,818,812,669,669,,,LOCAL -SUBZIWALA,,821,,,,15.000,20.000,,,,
KV5,ADRAK,vegetables,818,812,669,669,,,LOCAL -SUBZIWALA,,821,,,,2.000,3.000,,,,
KV6,MIRCH HARI,vegetables,818,812,669,669,,,LOCAL -SUBZIWALA,,821,,,,2.000,2.000,,,,
KV7,MOTI MIRCH,vegetables,818,812,669,669,,,LOCAL -SUBZIWALA,,821,,,,1.000,2.000,,,,
KV8,DHANIYA HARA/CILANTRO,vegetables,818,812,669,669,,,LOCAL -SUBZIWALA,,821,,,,1.000,2.000,,,,
