APP118,Steel Plates,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,15
APP119,Ganja cover Big,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,2
APP120,Ganja cover Medium,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,3
APP121,Ganja cover Small,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,5
APP122,Steel Jugs,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,3
APP123,Bitter,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,3
APP124,Pakkad,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,3
APP125,Chopping Board,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,4
APP126,Knife Big,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,2
APP127,Chappar,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,1
APP128,Knife Medium,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,4
APP129,Knife Small,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,4
APP130,Peelors,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,2
APP131,Mixer,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,2
APP132,Micro Owen,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,1
APP133,Tosters 4 Slice,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,1
APP134,Deep Fridge,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,1
APP135,Sigle door Fridge,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,1
APP136,Double Door,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,1
APP137,Steel Glass,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,11
APP138,Masala Dani,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,1
APP139,Griler,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,1
APP140,Jharya,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,4
APP141,Karchi Dabu Big,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,4
APP142,Karchi Dabu Small,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,4
APP143,Palta Steel,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,4
APP144,Tandoor,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,1
APP145,Tandoor Sariya,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,17
APP146,"Steel Veg, Carate",Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,4
APP147,Iron Chimta,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,2
APP148,Steel Chimta,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,2
APP149,Barbeque with stand,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,1
APP150,Cylinders,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,4
