B7,GUAVA JUICE 200 ml TETRA PACK,600,683,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
B8,MIXED FRUIT JUICE200 ml  TETRA PACK,600,683,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
B9,ORANGE JUICE  200 ml TETRA PACK,600,683,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
B10,APPLE JUICE 01 200 ml TETRA PACK ,600,683,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
B11,GUAVA JUICE  01 LTR PACK,600,683,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
B12,MIXED FRUIT JUICE 01 LTR TETRA PACK,600,683,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
B13,ORANGE JUICE  01 LTR TETRA PACK,600,683,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
B14,APPLE JUICE 01 LTR TETRA PACK ,600,683,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
B15,NESTEA LEMON ICE TEA ,600,683,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
B16,NESTEA ICE TEA REGULAR ,600,683,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V1,AALO/POTATO ,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V2,PYAJ /ONION,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V3,TAMATAR /TOMATO,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V4,LEHSUN,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V5,ADRAK,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V6,MIRCH HARI,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V7,MOTI MIRCH,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V8,DHANIYA HARA/CILANTRO,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V9,MATAR (FROZEN),601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V10,FRENCH BEANS,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V11,SHIMLA MIRCHI /CAPSICUM,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V12,GHIYA /SWEET GOURD,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V13,SOORAN/ELEPHANT FEET,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V14,MUSHROOMS,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V15,GAJAR,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V16,BELL PEPPER RED,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V17,BELL PEPPER YELLOW,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V18,PALAK LEAVES,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V19,SEHJAN /DRUMSTICKS,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V20,ARBI /COLOCASIA,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V21,CHUKANDAR /BEETROOT,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V22,KARELA /BITTER GOURD,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V23,KATHHAL /JACKFRUIT,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V24,BAIGAN BHARTA /BRINJAL,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V25,BAIGAN SMALL /BRINJAL,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V26,KHEERA /CUCUMBER,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V27,KADDU YELLOW /PUMPKIN,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
