KIT068,FORTUNE OIL,,Grocery,Grocery,Kg,gram,1000
KIT162,FRENCH FRIES,,Grocery,Grocery,Kg,gram,1000
KIT174,FRUT COKTAIL,,Grocery,Grocery,Kg,gram,1000
KIT240,GAJAK,,Grocery,Grocery,Kg,gram,1000
KIT285,GAJAR,,Grocery,Grocery,Kg,gram,1000
KIT041,GARAM MASALA,,Grocery,Grocery,Kg,gram,1000
KIT116,GARBAGE ,,Grocery,Grocery,Kg,gram,1000
KIT115,GARBAGE BAGS,,Grocery,Grocery,Kg,gram,1000
KIT291,GARLIC LAHSUN,,Grocery,Grocery,Kg,gram,1000
KIT196,GAUVA,,Grocery,Grocery,Kg,gram,1000
KIT071,GHEE,,Grocery,Grocery,Kg,gram,1000
KIT292,GINGER ADRAK,,Grocery,Grocery,Kg,gram,1000
KIT048,GOOD DAY BISCUIT,,Grocery,Grocery,Kg,gram,1000
KIT332,GRAPE AGUR,,Grocery,Grocery,Kg,gram,1000
KIT156,GREEN OLIVES,,Grocery,Grocery,Kg,gram,1000
KIT052,GREEN PAD SCRUBER,,Grocery,Grocery,Kg,gram,1000
KIT113,GREEN TEA,,Grocery,Grocery,Kg,gram,1000
KIT130,GUD,,Grocery,Grocery,Kg,gram,1000
KIT133,GUEST RICE,,Grocery,Grocery,Kg,gram,1000
KIT169,GULAB JAL,,Grocery,Grocery,Pkt,Pkt,1
KIT301,GUVAR FALI,,Grocery,Grocery,Pkt,Pkt,1
KIT057,HAKKA NOODLES,,Grocery,Grocery,Pkt,Pkt,1
KIT022,HALDI POWDER,,Grocery,Grocery,Pkt,Pkt,1
KIT299,HARA DHANIYA,,Grocery,Grocery,Kg,gram,1000
KIT283,HARE MATAR,,Grocery,Grocery,Kg,gram,1000
KIT295,HARI MIRCH,,Grocery,Grocery,Kg,gram,1000
KIT247,HARPIC,,Grocery,Grocery,Kg,gram,1000
KIT263,HING (100gm),,Grocery,Grocery,Kg,gram,1000
KIT119,HONEY ,,Grocery,Grocery,Kg,gram,1000
DIN225,HORLICKS,,Grocery,Grocery,Kg,gram,1000
KIT045,ICE CERIM BUTTERSCOTCH,,Grocery,Grocery,Kg,gram,1000
KIT044,ICE CERIM VANELA ,,Grocery,Grocery,Pkt,Pkt,1
KIT046,ICE CREAM CHOCOLATE ,,Grocery,Grocery,Kg,gram,1000
KIT047,ICE CREAM STRAWBERRY,,Grocery,Grocery,Kg,gram,1000
KIT331,JAMUN,,Grocery,Grocery,Kg,gram,1000
KIT253,JAVITREE,,Grocery,Grocery,Kg,gram,1000
KIT254,JAYFAL,,Grocery,Grocery,Kg,gram,1000
KIT029,JEERA,,Grocery,Grocery,Kg,gram,1000
KIT218,JHAJJAR,,Grocery,Grocery,Kg,gram,1000
KIT018,JO KA AATA,,Grocery,Grocery,Kg,gram,1000
KIT019,JOWAR KA AATA,,Grocery,Grocery,Kg,gram,1000
KIT233,JUG,,Grocery,Grocery,Kg,gram,1000
KIT279,JUGNI,,Grocery,Grocery,Kg,gram,1000
DIN688,JUICE TOMATO (SW)1Ltr,,Grocery,Grocery,Pkt,Pkt,1
KIT012,KABULI CHANA,,Grocery,Grocery,Pkt,Pkt,1
KIT307,KACCHA AAM,,Grocery,Grocery,Kg,gram,1000
KIT298,KADU PUMPKIN,,Grocery,Grocery,Kg,gram,1000
KIT148,KAJU TUKDA,,Grocery,Grocery,Kg,gram,1000
KIT305,KAKIDI,,Grocery,Grocery,Kg,gram,1000
KIT144,KALI MIRCH,,Grocery,Grocery,Kg,gram,1000
KIT145,KALI MIRCH POWDER,,Grocery,Grocery,Kg,gram,1000
KIT006,KALI URAD DAL CHILKA,,Grocery,Grocery,Btl,Btl,1
KIT089,KALONJI,,Grocery,Grocery,Kg,gram,1000
KIT244,KAPOOR KI GOLI NAPHTHALENE,,Grocery,Grocery,Kg,gram,1000
KIT310,KARELA,,Grocery,Grocery,Kg,gram,1000
KIT181,KASTIK SODA,,Grocery,Grocery,Kg,gram,1000
KIT026,KASTOORI MAHTI,,Grocery,Grocery,Kg,gram,1000
KIT098,KEEMA,,Grocery,Grocery,Kg,gram,1000
KIT143,KESAR,,Grocery,Grocery,Kg,gram,1000
KIT168,KEVDA  JAL,,Grocery,Grocery,Tin,Tin,1
KIT232,KHALAD,,Grocery,Grocery,Kg,gram,1000
KIT306,KHARBUGA,,Grocery,Grocery,Kg,gram,1000
KIT146,KHASKHAS,,Grocery,Grocery,Kg,gram,1000
KIT120,KHATEYAE,,Grocery,Grocery,Kg,gram,1000
KIT092,KHOYA,,Grocery,Grocery,Kg,gram,1000
KIT267,KISMISH,,Grocery,Grocery,Kg,gram,1000
KIT042,KITCHEN KING,,Grocery,Grocery,Kg,gram,1000
KIT234,KNIFE,,Grocery,Grocery,Kg,gram,1000
KIT178,KULCHA,,Grocery,Grocery,Kg,gram,1000
KIT184,KUTTU ATTA,,Grocery,Grocery,Kg,gram,1000
KIT274,LAKDI KA KOYLA,,Grocery,Grocery,Kg,gram,1000
KIT248,LAL HARPIC,,Grocery,Grocery,Kg,gram,1000
KIT007,LALA MASSOR,,Grocery,Grocery,Kg,gram,1000
KIT317,LEMON NIBU,,Grocery,Grocery,Btl,Btl,1
KIT278,LETUSH,,Grocery,Grocery,Pkt,Pkt,1
KIT222,LIGHTER,,Grocery,Grocery,Kg,gram,1000
KIT190,LITCHI ,,Grocery,Grocery,Kg,gram,1000
KIT246,LIZOL,,Grocery,Grocery,Kg,gram,1000
KIT237,LOCK,,F & B,F & B,Kg,gram,1000
KIT136,LONG,,F & B,F & B,Kg,gram,1000
KIT137,LONG PAPER,,F & B,F & B,Pcs,Pcs,1
KIT297,LOUKI,,F & B,F & B,Pcs,Pcs,1
KIT140,MAGAJ,,F & B,F & B,Pcs,Pcs,1
KIT058,MAGGI ,,F & B,F & B,Pcs,Pcs,1
KIT017,MAIDA,,F & B,F & B,Pcs,Pcs,1
KIT020,MAKA KA AATA,,F & B,F & B,Kg,gram,1000
KIT150,MAKHANA,,F & B,F & B,Kg,gram,1000
KIT330,MAONGO ,,F & B,F & B,Kg,gram,1000
KIT260,MATCH BOX,,F & B,F & B,Kg,gram,1000
KIT153,MATTAN SHEEK KABAB,,F & B,F & B,Kg,gram,1000
KIT180,MATTAR DAL,,F & B,F & B,Kg,gram,1000
KIT085,MAYONNAISE,,F & B,F & B,Kg,gram,1000
KIT039,MEAT MASALA,,F & B,F & B,Kg,gram,1000
KIT127,METHI DANA,,F & B,F & B,Kg,gram,1000
KIT314,METHI HARI,,F & B,F & B,Pkt,Pkt,1
KIT090,MILK,,F & B,F & B,Pcs,Pcs,1
KIT185,MILK MAID TIN,,F & B,F & B,Kg,gram,1000
KIT186,MILK POWDER,,F & B,F & B,Kg,gram,1000
