DIN120,White Butter (K.G),TANDOOR BREADS,Course meal,nos,nos,450,10,,,,573
DIN121,Amritsari Kulcha,TANDOOR BREADS,Course meal,nos,nos,68,10,,,,573
DIN122,Rajma Rice,MINI MEAL COMBO,Course meal,plate,plate,70,10,,,,573
DIN123,Kadhi Rice,MINI MEAL COMBO,Course meal,plate,plate,70,10,,,,573
DIN124,Kachori Rice,MINI MEAL COMBO,Course meal,plate,plate,70,10,,,,573
DIN125,Chholey Rice,MINI MEAL COMBO,Course meal,plate,plate,70,10,,,,573
DIN126,Veg Momos (steamed/fried,SNACKS,Course meal,pcs,pcs,85,10,,,,573
DIN127,Veg Spring Roll,SNACKS,Course meal,pcs,pcs,100,10,,,,573
DIN128,Honey Chilly potatoes,SNACKS,Course meal,plate,plate,140,10,,,,573
DIN129,Chilly Baby Corn,SNACKS,Course meal,plate,plate,150,10,,,,573
DIN130,Honey Chilly Cauliflower,SNACKS,Course meal,plate,plate,120,10,,,,573
DIN131,Mushroom Salt And Papper,SNACKS,Course meal,por,por,180,10,,,,573
DIN132,Cauliflower Manchurian,SNACKS,Course meal,por,por,130,10,,,,573
DIN133,Aloo Puri,INDIAN SNACKS,Course meal,pcs,pcs,120,10,,,,573
DIN134,Aloo puri (palak),INDIAN SNACKS,Course meal,pcs,pcs,130,10,,,,573
DIN135,Chholey Bhature,INDIAN SNACKS,Course meal,plate,plate,125,10,,,,573
DIN136,Pav Bhaji,INDIAN SNACKS,Course meal,plate,plate,115,10,,,,573
DIN137,Dahi kabab (6-pcs.),INDIAN SNACKS,Course meal,pcs,pcs,160,10,,,,573
DIN138,Aloo Samosa (1-Pc.),INDIAN SNACKS,Course meal,pcs,pcs,20,10,,,,573
DIN139,Gobhi Samosa(1-Pc.),INDIAN SNACKS,Course meal,pcs,pcs,28,10,,,,573
DIN140,Paneer Samosa(1-pc.),INDIAN SNACKS,Course meal,pcs,pcs,28,10,,,,573
DIN141,Patty Samosa (1-pc.),INDIAN SNACKS,Course meal,pcs,pcs,30,10,,,,573
DIN142,Kachori (1-pc.),INDIAN SNACKS,Course meal,pcs,pcs,28,10,,,,573
DIN143,Bread Pakora (1-Pc.),INDIAN SNACKS,Course meal,pcs,pcs,25,10,,,,573
DIN144,Paneer Bread Pakoda (1-Pc.),INDIAN SNACKS,Course meal,pcs,pcs,35,10,,,,573
DIN145,Mix pakoda (per Plate),INDIAN SNACKS,Course meal,plate,plate,90,10,,,,573
DIN146,Paneer Pakoda (5-pcs),INDIAN SNACKS,Course meal,pcs,pcs,110,10,,,,573
DIN147,Mirchi vada,INDIAN SNACKS,Course meal,pcs,pcs,22,10,,,,573
